opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,revenue,employees,office_location,manager,regional_office,close_value_capped,revenue_capped,is_won,sales_cycle_days,close_year_quarter,is_closed
XYRO1TLJ,Markita Hansen,GTX Pro,Unassigned Account,Engaging,2024-06-29,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
QXT65QTI,Markita Hansen,GTX Basic,Hottechi,Lost,2024-06-29,2024-07-10,0.0,technology,8170.38,16499.0,Korea,Celia Rouche,West,0.0,8170.38,0,11.0,2024Q3,1
8RTR1VMP,Markita Hansen,MG Special,Condax,Lost,2024-06-29,2024-07-06,0.0,medical,4.54,9.0,United States,Celia Rouche,West,0.0,4.54,0,7.0,2024Q3,1
T7RA32XV,Markita Hansen,MG Special,Singletechno,Lost,2024-06-29,2024-07-06,0.0,retail,2214.94,5374.0,United States,Celia Rouche,West,0.0,2214.94,0,7.0,2024Q3,1
8IYVJKT4,Maureen Marcano,GTX Pro,Dalttechnology,Lost,2024-06-29,2024-07-10,0.0,software,98.79,96.0,United States,Summer Sewald,West,0.0,98.79,0,11.0,2024Q3,1
G087QT6R,Moses Frase,MG Advanced,Rundofase,Won,2024-06-29,2024-07-06,3676.0,technology,1008.06,1238.0,United States,Dustin Brinkmann,Central,3676.0,1008.06,1,7.0,2024Q3,1
JT1UUOXN,Niesha Huffines,GTX Pro,Konmatfix,Lost,2024-06-29,2024-07-08,0.0,marketing,375.43,1190.0,United States,Melvin Marxen,Central,0.0,375.43,0,9.0,2024Q3,1
PUTILZZG,Niesha Huffines,GTX Basic,Treequote,Won,2024-06-29,2024-08-09,568.0,telecommunications,5266.09,8595.0,United States,Melvin Marxen,Central,568.0,5266.09,1,41.0,2024Q3,1
QU7MSL36,Reed Clapper,GTX Pro,Plussunin,Won,2024-06-29,2024-07-09,4837.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,4837.0,1419.98,1,10.0,2024Q3,1
FEGSJ8QI,Rosalina Dieter,GTX Pro,Sonron,Won,2024-06-29,2024-08-19,4936.0,telecommunications,1699.85,5108.0,United States,Celia Rouche,West,4936.0,1699.85,1,51.0,2024Q3,1
1SKIPYI7,Rosalina Dieter,MG Special,Groovestreet,Won,2024-06-29,2024-09-03,55.0,retail,223.8,299.0,United States,Celia Rouche,West,55.0,223.8,1,66.0,2024Q3,1
66Q03Q2P,Versie Hillebrand,GTX Basic,Konmatfix,Won,2024-06-29,2024-07-10,466.0,marketing,375.43,1190.0,United States,Dustin Brinkmann,Central,466.0,375.43,1,11.0,2024Q3,1
T4FR3FAC,Vicki Laflamme,MG Advanced,Unassigned Account,Engaging,2024-06-29,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
Z1NWKS9A,Vicki Laflamme,MG Special,Finjob,Lost,2024-06-29,2024-07-05,0.0,employment,2059.9,3644.0,United States,Celia Rouche,West,0.0,2059.9,0,6.0,2024Q3,1
ZZCKQ2JV,Vicki Laflamme,GTX Pro,Newex,Won,2024-06-29,2024-07-04,4856.0,services,1012.72,3492.0,Germany,Celia Rouche,West,4856.0,1012.72,1,5.0,2024Q3,1
F3G00C56,Vicki Laflamme,MG Advanced,Plexzap,Won,2024-06-29,2024-07-08,3562.0,retail,2437.85,4874.0,United States,Celia Rouche,West,3562.0,2437.85,1,9.0,2024Q3,1
9824T94P,Violet Mclelland,GTX Pro,Mathtouch,Won,2024-06-29,2024-07-09,5159.0,marketing,3027.46,9516.0,Jordan,Cara Losch,East,5159.0,3027.46,1,10.0,2024Q3,1
B8TD9HCN,Violet Mclelland,MG Advanced,Kinnamplus,Won,2024-06-29,2024-07-11,3172.0,retail,702.72,1831.0,United States,Cara Losch,East,3172.0,702.72,1,12.0,2024Q3,1
PEFTXK4Q,Wilburn Farren,MG Advanced,Kinnamplus,Won,2024-06-29,2024-09-10,3350.0,retail,702.72,1831.0,United States,Cara Losch,East,3350.0,702.72,1,73.0,2024Q3,1
LUIEQRMQ,Zane Levy,GTX Basic,Goodsilron,Won,2024-06-29,2024-07-10,595.0,marketing,2952.73,5107.0,United States,Summer Sewald,West,595.0,2952.73,1,11.0,2024Q3,1
8QOUXQEV,Anna Snelling,GTX Basic,Betatech,Won,2024-06-30,2024-09-27,560.0,medical,647.18,1185.0,Kenya,Dustin Brinkmann,Central,560.0,647.18,1,89.0,2024Q3,1
BMH2FEGF,Boris Faz,GTX Plus Basic,Unassigned Account,Engaging,2024-06-30,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
6SC26SGG,Boris Faz,GTX Plus Basic,Yearin,Won,2024-06-30,2024-07-02,1167.0,retail,2261.05,3851.0,United States,Rocco Neubert,East,1167.0,2261.05,1,2.0,2024Q3,1
GITEQ8VZ,Cassey Cress,GTX Plus Pro,Initech,Lost,2024-06-30,2024-07-10,0.0,telecommunications,6395.05,20275.0,United States,Rocco Neubert,East,0.0,6395.05,0,10.0,2024Q3,1
2Y9R7T2W,Cassey Cress,MG Advanced,Betasoloin,Won,2024-06-30,2024-09-26,3280.0,medical,251.41,495.0,United States,Rocco Neubert,East,3280.0,251.41,1,88.0,2024Q3,1
8U5GBXK1,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Won,2024-06-30,2024-09-15,3427.0,retail,894.33,1635.0,Italy,Dustin Brinkmann,Central,3427.0,894.33,1,77.0,2024Q3,1
THI3LNT0,Corliss Cosme,GTX Basic,Silis,Lost,2024-06-30,2024-07-12,0.0,medical,2818.38,6290.0,United States,Cara Losch,East,0.0,2818.38,0,12.0,2024Q3,1
KTLIR2ZX,Daniell Hammack,GTX Plus Basic,Plussunin,Lost,2024-06-30,2024-07-08,0.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,0.0,1419.98,0,8.0,2024Q3,1
G2EECJNG,Daniell Hammack,GTX Plus Basic,Iselectrics,Won,2024-06-30,2024-09-27,940.0,technology,527.11,1428.0,United States,Rocco Neubert,East,940.0,527.11,1,89.0,2024Q3,1
UZN5JBF3,Darcel Schlecht,GTX Basic,Warephase,Won,2024-06-30,2024-09-29,565.0,services,2041.73,5276.0,United States,Melvin Marxen,Central,565.0,2041.73,1,91.0,2024Q3,1
2CZVRGQ4,Darcel Schlecht,GTX Pro,Conecom,Won,2024-06-30,2024-07-06,4749.0,technology,1520.66,1806.0,United States,Melvin Marxen,Central,4749.0,1520.66,1,6.0,2024Q3,1
K5D2IP27,Elease Gluck,MG Special,Labdrill,Won,2024-06-30,2024-07-09,51.0,medical,2741.37,9226.0,United States,Celia Rouche,West,51.0,2741.37,1,9.0,2024Q3,1
PTKOWYW6,Gladys Colclough,MG Special,Statholdings,Lost,2024-06-30,2024-08-28,0.0,employment,291.27,586.0,United States,Melvin Marxen,Central,0.0,291.27,0,59.0,2024Q3,1
3T23AW36,James Ascencio,GTX Plus Basic,Unassigned Account,Engaging,2024-06-30,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
G3DIX74Y,James Ascencio,GTX Pro,Y-corporation,Lost,2024-06-30,2024-07-08,0.0,employment,2871.35,9561.0,United States,Summer Sewald,West,0.0,2871.35,0,8.0,2024Q3,1
4F8MNVNP,Jonathan Berthelot,GTX Basic,Warephase,Lost,2024-06-30,2024-07-07,0.0,services,2041.73,5276.0,United States,Melvin Marxen,Central,0.0,2041.73,0,7.0,2024Q3,1
7UL8T1BZ,Markita Hansen,MG Special,Doncon,Lost,2024-06-30,2024-07-01,0.0,technology,587.72,1501.0,United States,Celia Rouche,West,0.0,587.72,0,1.0,2024Q3,1
4HP16LRH,Marty Freudenburg,MG Advanced,Konmatfix,Won,2024-06-30,2024-07-09,3699.0,marketing,375.43,1190.0,United States,Melvin Marxen,Central,3699.0,375.43,1,9.0,2024Q3,1
MNTHSHH6,Maureen Marcano,GTX Plus Pro,Cheers,Won,2024-06-30,2024-07-07,5909.0,entertainment,4269.9,6472.0,United States,Summer Sewald,West,5909.0,4269.9,1,7.0,2024Q3,1
Q7C5MJ4W,Moses Frase,GTX Basic,Condax,Lost,2024-06-30,2024-11-01,0.0,medical,4.54,9.0,United States,Dustin Brinkmann,Central,0.0,4.54,0,124.0,2024Q4,1
ON9H54WD,Niesha Huffines,GTX Pro,Dontechi,Lost,2024-06-30,2024-07-01,0.0,software,4618.0,10083.0,United States,Melvin Marxen,Central,0.0,4618.0,0,1.0,2024Q3,1
8M3H9UME,Reed Clapper,GTX Plus Pro,Condax,Lost,2024-06-30,2024-07-07,0.0,medical,4.54,9.0,United States,Rocco Neubert,East,0.0,4.54,0,7.0,2024Q3,1
5J1C46RJ,Reed Clapper,GTX Plus Pro,Massive Dynamic,Won,2024-06-30,2024-09-19,5927.0,entertainment,665.06,1095.0,United States,Rocco Neubert,East,5927.0,665.06,1,81.0,2024Q3,1
0BSYDRMT,Reed Clapper,MG Special,Bluth Company,Won,2024-06-30,2024-09-18,60.0,technology,1242.32,3027.0,United States,Rocco Neubert,East,60.0,1242.32,1,80.0,2024Q3,1
NKERC6IA,Reed Clapper,MG Advanced,Zencorporation,Won,2024-06-30,2024-07-11,3351.0,technology,40.79,142.0,China,Rocco Neubert,East,3351.0,40.79,1,11.0,2024Q3,1
H6AN87LE,Rosalina Dieter,MG Special,Nam-zim,Won,2024-06-30,2024-07-09,64.0,services,405.59,1179.0,Brazil,Celia Rouche,West,64.0,405.59,1,9.0,2024Q3,1
1SSFC7XZ,Rosie Papadopoulos,MG Advanced,Donquadtech,Lost,2024-06-30,2024-07-02,0.0,technology,1712.68,3194.0,United States,Cara Losch,East,0.0,1712.68,0,2.0,2024Q3,1
0XK80WX8,Versie Hillebrand,MG Special,dambase,Won,2024-06-30,2024-07-11,47.0,marketing,2173.98,2928.0,United States,Dustin Brinkmann,Central,47.0,2173.98,1,11.0,2024Q3,1
X4ARE2PT,Versie Hillebrand,MG Special,Dontechi,Won,2024-06-30,2024-07-01,53.0,software,4618.0,10083.0,United States,Dustin Brinkmann,Central,53.0,4618.0,1,1.0,2024Q3,1
KCIFANLK,Vicki Laflamme,GTX Basic,Y-corporation,Lost,2024-06-30,2024-07-12,0.0,employment,2871.35,9561.0,United States,Celia Rouche,West,0.0,2871.35,0,12.0,2024Q3,1
J7U29ZM5,Violet Mclelland,GTX Basic,Acme Corporation,Lost,2024-06-30,2024-09-23,0.0,technology,1100.04,2822.0,United States,Cara Losch,East,0.0,1100.04,0,85.0,2024Q3,1
JUHQ1POT,Boris Faz,GTX Plus Basic,Streethex,Engaging,2024-07-01,,,retail,1376.8,1165.0,Belgium,Rocco Neubert,East,,1376.8,0,,,0
3KVXBQ5V,Boris Faz,GTX Plus Basic,Acme Corporation,Lost,2024-07-01,2024-08-15,0.0,technology,1100.04,2822.0,United States,Rocco Neubert,East,0.0,1100.04,0,45.0,2024Q3,1
7T9J42UX,Cecily Lampkin,GTX Plus Pro,Globex Corporation,Won,2024-07-01,2024-07-11,4391.0,technology,1223.72,2497.0,Norway,Dustin Brinkmann,Central,4391.0,1223.72,1,10.0,2024Q3,1
FOJG3OCO,Corliss Cosme,GTX Plus Pro,Unassigned Account,Engaging,2024-07-01,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
04SCU6DK,Corliss Cosme,MG Advanced,Unassigned Account,Engaging,2024-07-01,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
2J649YC5,Darcel Schlecht,GTX Plus Basic,Statholdings,Won,2024-07-01,2024-07-11,1308.0,employment,291.27,586.0,United States,Melvin Marxen,Central,1308.0,291.27,1,10.0,2024Q3,1
9N66Q1VO,Darcel Schlecht,GTX Pro,Rangreen,Won,2024-07-01,2024-09-23,4888.0,technology,2938.67,8775.0,Panama,Melvin Marxen,Central,4888.0,2938.67,1,84.0,2024Q3,1
ZWXKCHOO,Donn Cantrell,GTX Basic,Condax,Won,2024-07-01,2024-09-25,535.0,medical,4.54,9.0,United States,Rocco Neubert,East,535.0,4.54,1,86.0,2024Q3,1
I8OUZNDS,Elease Gluck,GTX Plus Pro,Dalttechnology,Lost,2024-07-01,2024-11-03,0.0,software,98.79,96.0,United States,Celia Rouche,West,0.0,98.79,0,125.0,2024Q4,1
CJZLM3WA,Garret Kinder,MG Special,Betasoloin,Lost,2024-07-01,2024-09-16,0.0,medical,251.41,495.0,United States,Cara Losch,East,0.0,251.41,0,77.0,2024Q3,1
4QTD5X53,Gladys Colclough,MG Advanced,Isdom,Won,2024-07-01,2024-07-06,3252.0,medical,3178.24,4540.0,United States,Melvin Marxen,Central,3252.0,3178.24,1,5.0,2024Q3,1
AR33M33M,Hayden Neloms,GTX Plus Basic,Unassigned Account,Engaging,2024-07-01,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
LQXWWZGN,Jonathan Berthelot,GTX Basic,Hottechi,Lost,2024-07-01,2024-07-03,0.0,technology,8170.38,16499.0,Korea,Melvin Marxen,Central,0.0,8170.38,0,2.0,2024Q3,1
NT510FGZ,Jonathan Berthelot,MG Special,Toughzap,Lost,2024-07-01,2024-08-27,0.0,retail,332.43,799.0,United States,Melvin Marxen,Central,0.0,332.43,0,57.0,2024Q3,1
2IQ0ZY9W,Jonathan Berthelot,GTX Basic,Scottech,Won,2024-07-01,2024-07-11,574.0,marketing,45.39,100.0,United States,Melvin Marxen,Central,574.0,45.39,1,10.0,2024Q3,1
N3TUSU37,Jonathan Berthelot,GTX Plus Basic,Codehow,Won,2024-07-01,2024-08-11,1012.0,software,2714.9,2641.0,United States,Melvin Marxen,Central,1012.0,2714.9,1,41.0,2024Q3,1
VSYO182N,Kary Hendrixson,GTX Pro,Dalttechnology,Engaging,2024-07-01,,,software,98.79,96.0,United States,Summer Sewald,West,,98.79,0,,,0
O6LVMQ5R,Kary Hendrixson,GTX Basic,Dalttechnology,Won,2024-07-01,2024-07-07,576.0,software,98.79,96.0,United States,Summer Sewald,West,576.0,98.79,1,6.0,2024Q3,1
072ELFQF,Lajuana Vencill,MG Advanced,Isdom,Lost,2024-07-01,2024-07-03,0.0,medical,3178.24,4540.0,United States,Dustin Brinkmann,Central,0.0,3178.24,0,2.0,2024Q3,1
CDFKC6E0,Markita Hansen,MG Special,Sonron,Lost,2024-07-01,2024-07-03,0.0,telecommunications,1699.85,5108.0,United States,Celia Rouche,West,0.0,1699.85,0,2.0,2024Q3,1
Z005FB1N,Markita Hansen,MG Advanced,Hottechi,Lost,2024-07-01,2024-07-08,0.0,technology,8170.38,16499.0,Korea,Celia Rouche,West,0.0,8170.38,0,7.0,2024Q3,1
LYAFXO9B,Markita Hansen,GTX Basic,J-Texon,Won,2024-07-01,2024-07-12,592.0,retail,1388.67,3583.0,United States,Celia Rouche,West,592.0,1388.67,1,11.0,2024Q3,1
SNY2UWJ2,Markita Hansen,GTX Pro,Doncon,Won,2024-07-01,2024-07-09,4859.0,technology,587.72,1501.0,United States,Celia Rouche,West,4859.0,587.72,1,8.0,2024Q3,1
UFIAFP10,Markita Hansen,MG Special,Green-Plus,Won,2024-07-01,2024-07-02,50.0,services,692.19,1922.0,United States,Celia Rouche,West,50.0,692.19,1,1.0,2024Q3,1
MG7CZFIG,Markita Hansen,MG Advanced,Konex,Won,2024-07-01,2024-09-30,3225.0,technology,7708.38,13756.0,United States,Celia Rouche,West,3225.0,7708.38,1,91.0,2024Q3,1
H4U50AEW,Marty Freudenburg,GTX Plus Pro,Stanredtax,Won,2024-07-01,2024-07-09,5422.0,finance,1698.2,3798.0,United States,Melvin Marxen,Central,5422.0,1698.2,1,8.0,2024Q3,1
8PU9FIQS,Marty Freudenburg,MG Advanced,Domzoom,Won,2024-07-01,2024-07-11,3657.0,entertainment,217.87,551.0,United States,Melvin Marxen,Central,3657.0,217.87,1,10.0,2024Q3,1
FBQN3UM3,Maureen Marcano,GTX Plus Basic,Fasehatice,Lost,2024-07-01,2024-07-07,0.0,retail,4968.91,7523.0,United States,Summer Sewald,West,0.0,4968.91,0,6.0,2024Q3,1
MJ12SZ89,Maureen Marcano,GTX Plus Pro,Goodsilron,Won,2024-07-01,2024-07-10,4974.0,marketing,2952.73,5107.0,United States,Summer Sewald,West,4974.0,2952.73,1,9.0,2024Q3,1
B6F9PSRN,Maureen Marcano,GTX Pro,Lexiqvolax,Won,2024-07-01,2024-08-07,4689.0,medical,1618.89,3889.0,United States,Summer Sewald,West,4689.0,1618.89,1,37.0,2024Q3,1
RLDIPPFT,Niesha Huffines,GTX Plus Basic,Toughzap,Lost,2024-07-01,2024-07-10,0.0,retail,332.43,799.0,United States,Melvin Marxen,Central,0.0,332.43,0,9.0,2024Q3,1
TKKSOBRC,Niesha Huffines,MG Special,Warephase,Won,2024-07-01,2024-07-12,50.0,services,2041.73,5276.0,United States,Melvin Marxen,Central,50.0,2041.73,1,11.0,2024Q3,1
FCWU08BA,Reed Clapper,GTX Pro,Mathtouch,Lost,2024-07-01,2024-07-03,0.0,marketing,3027.46,9516.0,Jordan,Rocco Neubert,East,0.0,3027.46,0,2.0,2024Q3,1
AX63HIS9,Reed Clapper,GTX Pro,Kan-code,Won,2024-07-01,2024-08-23,4611.0,software,11698.03,34288.0,United States,Rocco Neubert,East,4611.0,11698.03,1,53.0,2024Q3,1
BCA6Y34B,Rosie Papadopoulos,MG Advanced,Unassigned Account,Engaging,2024-07-01,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
1F8MPXZQ,Versie Hillebrand,MG Advanced,Stanredtax,Lost,2024-07-01,2024-07-13,0.0,finance,1698.2,3798.0,United States,Dustin Brinkmann,Central,0.0,1698.2,0,12.0,2024Q3,1
H9N9DP3D,Vicki Laflamme,GTX Basic,Unassigned Account,Engaging,2024-07-01,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
YY3ACGA2,Vicki Laflamme,GTX Basic,Kan-code,Won,2024-07-01,2024-07-11,571.0,software,11698.03,34288.0,United States,Celia Rouche,West,571.0,11698.03,1,10.0,2024Q3,1
6MQA3YYW,Violet Mclelland,MG Special,Umbrella Corporation,Lost,2024-07-01,2024-07-03,0.0,finance,2022.14,5113.0,United States,Cara Losch,East,0.0,2022.14,0,2.0,2024Q3,1
IM5AGXLX,Wilburn Farren,GTX Plus Pro,Betasoloin,Lost,2024-07-01,2024-08-06,0.0,medical,251.41,495.0,United States,Cara Losch,East,0.0,251.41,0,36.0,2024Q3,1
313EIVW4,Anna Snelling,GTX Plus Basic,Bioholding,Lost,2024-07-02,2024-07-10,0.0,medical,587.34,1356.0,Philipines,Dustin Brinkmann,Central,0.0,587.34,0,8.0,2024Q3,1
NNAYAA7T,Anna Snelling,MG Advanced,Stanredtax,Lost,2024-07-02,2024-07-13,0.0,finance,1698.2,3798.0,United States,Dustin Brinkmann,Central,0.0,1698.2,0,11.0,2024Q3,1
019I751P,Anna Snelling,GTX Plus Basic,Statholdings,Won,2024-07-02,2024-07-09,1180.0,employment,291.27,586.0,United States,Dustin Brinkmann,Central,1180.0,291.27,1,7.0,2024Q3,1
WQAKXOYU,Boris Faz,GTX Pro,Unassigned Account,Engaging,2024-07-02,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Rocco Neubert,East,,1698.2,0,,,0
5TRALM9T,Boris Faz,GTX Plus Pro,Vehement Capital Partners,Lost,2024-07-02,2024-09-17,0.0,finance,646.1,883.0,United States,Rocco Neubert,East,0.0,646.1,0,77.0,2024Q3,1
LWC0UJWD,Cassey Cress,GTX Basic,Bioplex,Lost,2024-07-02,2024-07-03,0.0,medical,326.82,1016.0,United States,Rocco Neubert,East,0.0,326.82,0,1.0,2024Q3,1
PI0FYKXU,Cassey Cress,GTX Plus Pro,Zathunicon,Won,2024-07-02,2024-07-04,5274.0,retail,71.12,144.0,United States,Rocco Neubert,East,5274.0,71.12,1,2.0,2024Q3,1
I7QSO0VZ,Cecily Lampkin,GTX Basic,Rundofase,Won,2024-07-02,2024-07-04,480.0,technology,1008.06,1238.0,United States,Dustin Brinkmann,Central,480.0,1008.06,1,2.0,2024Q3,1
HAUB1NBF,Corliss Cosme,GTX Pro,Unassigned Account,Engaging,2024-07-02,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Cara Losch,East,,1698.2,0,,,0
5AU1SJA7,Corliss Cosme,GTX Pro,Ontomedia,Won,2024-07-02,2024-07-08,4830.0,employment,882.12,2769.0,United States,Cara Losch,East,4830.0,882.12,1,6.0,2024Q3,1
Z9S1ZX7W,Daniell Hammack,GTX Plus Basic,Condax,Engaging,2024-07-02,,,medical,4.54,9.0,United States,Rocco Neubert,East,,4.54,0,,,0
S9N98QU9,Daniell Hammack,GTX Plus Pro,Bluth Company,Lost,2024-07-02,2024-07-03,0.0,technology,1242.32,3027.0,United States,Rocco Neubert,East,0.0,1242.32,0,1.0,2024Q3,1
A9Q7ERA4,Darcel Schlecht,GTX Plus Pro,Finhigh,Won,2024-07-02,2024-07-04,5333.0,finance,1102.43,1759.0,United States,Melvin Marxen,Central,5333.0,1102.43,1,2.0,2024Q3,1
HLDA8IA1,Elease Gluck,MG Special,Unassigned Account,Engaging,2024-07-02,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Celia Rouche,West,,1698.2,0,,,0
RY8Z6RH2,Elease Gluck,MG Advanced,Condax,Lost,2024-07-02,2024-07-11,0.0,medical,4.54,9.0,United States,Celia Rouche,West,0.0,4.54,0,9.0,2024Q3,1
9J8O59QW,Gladys Colclough,GTX Plus Pro,Stanredtax,Lost,2024-07-02,2024-08-24,0.0,finance,1698.2,3798.0,United States,Melvin Marxen,Central,0.0,1698.2,0,53.0,2024Q3,1
KWVYR0LQ,Gladys Colclough,MG Advanced,Codehow,Lost,2024-07-02,2024-07-03,0.0,software,2714.9,2641.0,United States,Melvin Marxen,Central,0.0,2714.9,0,1.0,2024Q3,1
0D95JSVW,James Ascencio,GTX Plus Pro,Hatfan,Won,2024-07-02,2024-09-16,6192.0,services,792.46,1299.0,United States,Summer Sewald,West,6192.0,792.46,1,76.0,2024Q3,1
4EGO7VCJ,Kami Bicknell,GTX Pro,Unassigned Account,Engaging,2024-07-02,,,Unassigned Sector,1698.2,3492.0,Unknown Location,Summer Sewald,West,,1698.2,0,,,0
74JAOLQU,Kami Bicknell,GTX Basic,Rantouch,Lost,2024-07-02,2024-08-16,0.0,telecommunications,1188.42,3015.0,United States,Summer Sewald,West,0.0,1188.42,0,45.0,2024Q3,1
CMLYDJFN,Kami Bicknell,GTX Basic,Plexzap,Won,2024-07-02,2024-08-11,490.0,retail,2437.85,4874.0,United States,Summer Sewald,West,490.0,2437.85,1,40.0,2024Q3,1
HIV4W2E0,Kary Hendrixson,GTX Plus Basic,Betasoloin,Engaging,2024-07-02,,,medical,251.41,495.0,United States,Summer Sewald,West,,251.41,0,,,0
TFQEGZ1X,Lajuana Vencill,GTX Basic,Ron-tech,Lost,2024-07-02,2024-07-04,0.0,medical,3922.42,6837.0,United States,Dustin Brinkmann,Central,0.0,3922.42,0,2.0,2024Q3,1
5COSD90U,Markita Hansen,GTX Basic,Konex,Lost,2024-07-02,2024-07-09,0.0,technology,7708.38,13756.0,United States,Celia Rouche,West,0.0,7708.38,0,7.0,2024Q3,1
6TBAKLMX,Niesha Huffines,GTX Plus Basic,Funholding,Won,2024-07-02,2024-09-23,1157.0,finance,2819.5,7227.0,United States,Melvin Marxen,Central,1157.0,2819.5,1,83.0,2024Q3,1
B50V1XGA,Vicki Laflamme,MG Advanced,Fasehatice,Lost,2024-07-02,2024-08-31,0.0,retail,4968.91,7523.0,United States,Celia Rouche,West,0.0,4968.91,0,60.0,2024Q3,1
SOW7H1RP,Vicki Laflamme,MG Advanced,Lexiqvolax,Lost,2024-07-02,2024-07-03,0.0,medical,1618.89,3889.0,United States,Celia Rouche,West,0.0,1618.89,0,1.0,2024Q3,1
OHJGW03I,Violet Mclelland,MG Special,Yearin,Won,2024-07-02,2024-07-13,55.0,retail,2261.05,3851.0,United States,Cara Losch,East,55.0,2261.05,1,11.0,2024Q3,1
R6KPUAH7,Zane Levy,MG Advanced,Sunnamplex,Lost,2024-07-02,2024-07-06,0.0,marketing,894.37,1593.0,Poland,Summer Sewald,West,0.0,894.37,0,4.0,2024Q3,1
AJQC76NI,Zane Levy,GTX Pro,Doncon,Won,2024-07-02,2024-08-26,4655.0,technology,587.72,1501.0,United States,Summer Sewald,West,4655.0,587.72,1,55.0,2024Q3,1
PH5GSB37,Boris Faz,GTX Pro,Massive Dynamic,Won,2024-07-03,2024-08-26,5833.0,entertainment,665.06,1095.0,United States,Rocco Neubert,East,5833.0,665.06,1,54.0,2024Q3,1
9OLZU3WB,Cecily Lampkin,MG Special,Condax,Won,2024-07-03,2024-09-23,47.0,medical,4.54,9.0,United States,Dustin Brinkmann,Central,47.0,4.54,1,82.0,2024Q3,1
JDXET5H9,Cecily Lampkin,MG Special,Warephase,Won,2024-07-03,2024-08-31,51.0,services,2041.73,5276.0,United States,Dustin Brinkmann,Central,51.0,2041.73,1,59.0,2024Q3,1
8RE1600O,Darcel Schlecht,GTX Pro,Inity,Lost,2024-07-03,2024-07-04,0.0,marketing,2403.58,8801.0,United States,Melvin Marxen,Central,0.0,2403.58,0,1.0,2024Q3,1
NGMC9NSG,Darcel Schlecht,MG Advanced,Gogozoom,Lost,2024-07-03,2024-07-12,0.0,telecommunications,86.68,187.0,United States,Melvin Marxen,Central,0.0,86.68,0,9.0,2024Q3,1
G6FKELQV,Donn Cantrell,GTX Basic,Initech,Lost,2024-07-03,2024-09-25,0.0,telecommunications,6395.05,20275.0,United States,Rocco Neubert,East,0.0,6395.05,0,84.0,2024Q3,1
IKNMU8HM,Donn Cantrell,GTX Plus Pro,Plussunin,Lost,2024-07-03,2024-09-10,0.0,retail,1419.98,4018.0,United States,Rocco Neubert,East,0.0,1419.98,0,69.0,2024Q3,1
AHIDE6VS,Donn Cantrell,GTX Basic,Kan-code,Won,2024-07-03,2024-07-12,540.0,software,11698.03,34288.0,United States,Rocco Neubert,East,540.0,11698.03,1,9.0,2024Q3,1
YZJLPVJG,Donn Cantrell,GTX Plus Pro,Konex,Won,2024-07-03,2024-07-04,4915.0,technology,7708.38,13756.0,United States,Rocco Neubert,East,4915.0,7708.38,1,1.0,2024Q3,1
GOSCKNUX,James Ascencio,GTX Plus Pro,Rantouch,Lost,2024-07-03,2024-07-04,0.0,telecommunications,1188.42,3015.0,United States,Summer Sewald,West,0.0,1188.42,0,1.0,2024Q3,1
GC3IVG7S,James Ascencio,GTX Plus Pro,Singletechno,Lost,2024-07-03,2024-07-05,0.0,retail,2214.94,5374.0,United States,Summer Sewald,West,0.0,2214.94,0,2.0,2024Q3,1
S81YI4QH,James Ascencio,GTX Plus Pro,Sunnamplex,Lost,2024-07-03,2024-07-10,0.0,marketing,894.37,1593.0,Poland,Summer Sewald,West,0.0,894.37,0,7.0,2024Q3,1
M3MJY0CK,James Ascencio,GTX Plus Pro,Lexiqvolax,Won,2024-07-03,2024-09-27,6693.0,medical,1618.89,3889.0,United States,Summer Sewald,West,6203.799999999996,1618.89,1,86.0,2024Q3,1
H2HNTSIP,Jonathan Berthelot,MG Advanced,Hottechi,Won,2024-07-03,2024-07-05,3101.0,technology,8170.38,16499.0,Korea,Melvin Marxen,Central,3101.0,8170.38,1,2.0,2024Q3,1
8APZZ20T,Kami Bicknell,GTX Plus Basic,Y-corporation,Lost,2024-07-03,2024-08-15,0.0,employment,2871.35,9561.0,United States,Summer Sewald,West,0.0,2871.35,0,43.0,2024Q3,1
